# stat_desc_map.tsv - generated by poe_tools.py (build-stat-desc)
# generated: 2026-09-15T15:29:39Z
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_apply_hounded_by_wisps_on_hit	Chance to inflict 1 Faerie Fire on Hit@{0}	0	%_chance_to_apply_hounded_by_wisps_on_hit
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_currency	Basic Currency Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_currency
%_chance_to_duplicate_dropped_divination_cards	Divination Cards dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_divination_cards
%_chance_to_duplicate_dropped_gems	Gems dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_gems
%_chance_to_duplicate_dropped_maps	Maps dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_maps
%_chance_to_duplicate_dropped_scarabs	Scarabs dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_scarabs
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_duplicate_dropped_uniques	Unique Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_uniques
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when your Mine is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_of_physical_hit_damage_you_deal_causes_additional_blood_loss	{0}% of Physical damage dealt by your Hits causes Blood Loss	0	%_of_physical_hit_damage_you_deal_causes_additional_blood_loss
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
pride_mana_reservation_efficiency_-2%_per_1	Pride has {0}% reduced Mana Reservation Efficiency	0	pride_mana_reservation_efficiency_-2%_per_1
pride_physical_damage_+%	{0}% increased Physical Damage while using Pride	0	pride_physical_damage_+%
pride_reserves_no_mana	Pride has no Reservation	0	pride_reserves_no_mana
pride_your_impaled_debuff_lasts_+_additional_hits	Impales you inflict last {0} additional Hits while using Pride	0	pride_your_impaled_debuff_lasts_+_additional_hits
primalist_charm_charges_gained_+%_final	{0}% more Charm Charges gained	0	primalist_charm_charges_gained_+%_final
primary_projectile_impale_chance_%	Primary Projectile has {0:+d}% chance to Impale Enemies on Hit	0	primary_projectile_impale_chance_%
primordial_altar_burning_ground_on_death_%	{0}% chance to drop Burning Ground on Death, lasting 3 seconds	0	primordial_altar_burning_ground_on_death_%
primordial_altar_chilled_ground_on_death_%	{0}% chance to drop Chilled Ground on Death, lasting 3 seconds	0	primordial_altar_chilled_ground_on_death_%
primordial_boss_invitation_map_mod_effect_+%	{0}% increased Effect of Modifiers on your Invitations	0	primordial_boss_invitation_map_mod_effect_+%
primordial_jewel_count	Primordial	0	primordial_jewel_count
prismatic_rain_beam_base_frequency_ms	Arrows fire Beams every {0} second	0	prismatic_rain_beam_base_frequency_ms
prismatic_rain_beam_frequency_+%	Storm Rain has {0}% increased Beam frequency	0	prismatic_rain_beam_frequency_+%
prismatic_rain_beam_frequency_ms	Arrows fire Beams every {0} second	0	prismatic_rain_beam_frequency_ms
profane_ground_on_crit_chance_%_if_highest_attribute_is_intelligence	{}% chance to create Profane Ground on Critical\nStrike if Intelligence is your highest Attribute	0	profane_ground_on_crit_chance_%_if_highest_attribute_is_intelligence
projectile_ailment_chance_+%	{0}% increased chance to inflict Ailments with Projectiles	0	projectile_ailment_chance_+%
projectile_all_damage_%_to_gain_as_instilling_type	Infusion grants {0}% of Projectile Damage Gained as Extra of the matching Elemental Damage Type when Consumed	0	projectile_all_damage_%_to_gain_as_instilling_type
projectile_attack_damage_+%	{0}% increased Projectile Attack Damage	0	projectile_attack_damage_+%
projectile_attack_damage_+%_during_flask_effect	{0}% increased Projectile Attack Damage during any Flask Effect	0	projectile_attack_damage_+%_during_flask_effect
projectile_attack_damage_+%_in_blood_stance	{0}% increased Projectile Attack Damage while in Blood Stance	0	projectile_attack_damage_+%_in_blood_stance
projectile_attack_damage_+%_per_200_accuracy	{0}% increased Projectile Attack Damage per 200 Accuracy Rating	0	projectile_attack_damage_+%_per_200_accuracy
projectile_attack_damage_+%_with_at_least_200_dex	{0}% increased Projectile Attack Damage while you have at least 200 Dexterity	0	projectile_attack_damage_+%_with_at_least_200_dex
projectile_attack_damage_+%_with_claw_or_dagger	{0}% increased Projectile Attack Damage with Claws or Daggers	0	projectile_attack_damage_+%_with_claw_or_dagger
projectile_attack_range_+%	{0}% increased Projectile Range	0	projectile_attack_range_+%
projectile_attack_skill_critical_strike_chance_+%	Projectile Attack Skills have {0}% increased Critical Hit Chance	0	projectile_attack_skill_critical_strike_chance_+%
projectile_attack_skill_critical_strike_multiplier_+	Projectile Attack Skills have {0:+d}% to Critical Damage Bonus	0	projectile_attack_skill_critical_strike_multiplier_+
projectile_attacks_%_chance_to_fire_2_additional_projectiles_while_moving	Projectile Attacks have a {0}% chance to fire two additional Projectiles while moving	0	projectile_attacks_%_chance_to_fire_2_additional_projectiles_while_moving
projectile_attacks_always_chain_to_marked_enemies_with_%_increased_chaining_distance	DNT-UNUSED Projectile Attacks always Chain to Marked Enemies with {0}% increased Chaining Distance	0	projectile_attacks_always_chain_to_marked_enemies_with_%_increased_chaining_distance
projectile_attacks_chance_to_bleed_on_hit_%_if_you_have_beast_minion	Projectiles from Attacks have {0}% chance to inflict Bleeding on Hit while\nyou have a Bestial Minion	0	projectile_attacks_chance_to_bleed_on_hit_%_if_you_have_beast_minion
projectile_attacks_chance_to_maim_on_hit_%_if_you_have_beast_minion	Projectiles from Attacks have {0}% chance to Maim on Hit while\nyou have a Bestial Minion	0	projectile_attacks_chance_to_maim_on_hit_%_if_you_have_beast_minion
projectile_attacks_chance_to_poison_on_hit_%_if_you_have_beast_minion	Projectiles from Attacks have {0}% chance to Poison on Hit while\nyou have a Bestial Minion	0	projectile_attacks_chance_to_poison_on_hit_%_if_you_have_beast_minion
projectile_base_number_of_targets_to_pierce	Projectiles Pierce an additional Target	0	projectile_base_number_of_targets_to_pierce
projectile_chain_from_terrain_chance_%	Projectiles have {0}% chance to be able to Chain when colliding with terrain	0	projectile_chain_from_terrain_chance_%
projectile_chance_to_be_able_to_chain_from_terrain_%	Projectile chance to Chain from terrain@{0}%	0	projectile_chance_to_be_able_to_chain_from_terrain_%
projectile_chance_to_be_able_to_chain_from_terrain_%_per_ranged_abyss_jewel_up_to_20%	Projectiles have {0}% chance to be able to Chain when colliding with terrain per\nSearching Eye Jewel affecting you, up to a maximum of 20%	0	projectile_chance_to_be_able_to_chain_from_terrain_%_per_ranged_abyss_jewel_up_to_20%
projectile_chance_to_chain_1_extra_time_from_terrain_%	Projectiles have {0}% chance to Chain an additional time from terrain	0	projectile_chance_to_chain_1_extra_time_from_terrain_%
projectile_chance_to_fork_%	Projectiles have {0}% chance to Fork	0	projectile_chance_to_fork_%
projectile_chance_to_not_pierce_%	Projectiles Fired by Supported Skills have {0}% chance not to Pierce Enemies	0	projectile_chance_to_not_pierce_%
projectile_chance_to_piece_vs_enemies_within_3m_distance_of_player	{0}% chance for Projectiles to Pierce Enemies within 3m distance of you	0	projectile_chance_to_piece_vs_enemies_within_3m_distance_of_player
projectile_damage_+%	{0}% increased Projectile Damage	0	projectile_damage_+%
projectile_damage_+%_against_heavy_stunned_enemies	Projectiles deal {0}% increased Damage against Heavy Stunned Enemies	0	projectile_damage_+%_against_heavy_stunned_enemies
projectile_damage_+%_if_pierced_enemy	Projectiles from Supported Skills that have Pierced deal {0}% increased Damage with Hits	0	projectile_damage_+%_if_pierced_enemy
projectile_damage_+%_if_youve_dealt_melee_hit_recently	{0}% increased Projectile Damage if you've dealt a Melee Hit in the past eight seconds	0	projectile_damage_+%_if_youve_dealt_melee_hit_recently
projectile_damage_+%_in_blood_stance	{0}% increased Projectile Damage while in Blood Stance	0	projectile_damage_+%_in_blood_stance
projectile_damage_+%_max_as_distance_travelled_increases	Projectiles gain Damage as they travel farther, dealing up\nto {0}% increased Damage with Hits to targets	0	projectile_damage_+%_max_as_distance_travelled_increases
projectile_damage_+%_max_before_distance_increase	Projectiles deal {0}% increased Damage with Hits to targets at the start\nof their movement, reducing to 0% as they travel farther	0	projectile_damage_+%_max_before_distance_increase
projectile_damage_+%_per_16_dexterity	{0}% increased Projectile Damage per 16 Dexterity	0	projectile_damage_+%_per_16_dexterity
projectile_damage_+%_per_chain	Projectiles deal {0}% increased Damage with Hits for each time they have Chained	0	projectile_damage_+%_per_chain
projectile_damage_+%_per_pierced_enemy	Projectiles deal {0}% increased Damage with Hits for each time they have Pierced	0	projectile_damage_+%_per_pierced_enemy
projectile_damage_+%_per_power_charge	{0}% increased Projectile Damage per Power Charge	0	projectile_damage_+%_per_power_charge
projectile_damage_+%_per_remaining_chain	Projectiles deal {0}% increased Damage with Hits for each remaining Chain	0	projectile_damage_+%_per_remaining_chain
projectile_damage_+%_vs_chained_enemy	Projectiles deal {0}% increased Damage with Hits to targets they Chain from	0	projectile_damage_+%_vs_chained_enemy
projectile_damage_+%_vs_enemies_further_than_6m_distance	Projectiles deal {0}% increased Damage with Hits against Enemies further than 6m	0	projectile_damage_+%_vs_enemies_further_than_6m_distance
projectile_damage_+%_vs_enemies_within_2m_distance	Projectiles deal {0}% increased Damage with Hits against Enemies within 2m	0	projectile_damage_+%_vs_enemies_within_2m_distance
projectile_damage_+%_vs_nearby_enemies	Projectiles deal {0}% increased Damage with Hits against nearby Enemies	0	projectile_damage_+%_vs_nearby_enemies
projectile_damage_+%_with_spears_while_there_no_enemies_surrounding_you	{0}% increased Projectile Damage with Spears while there are no Enemies within 3m	0	projectile_damage_+%_with_spears_while_there_no_enemies_surrounding_you
projectile_damage_modifiers_apply_to_skill_dot	Modifiers to Projectile Damage apply to this Skill's Damage Over Time effect	0	projectile_damage_modifiers_apply_to_skill_dot
projectile_damage_taken_+%	{0}% increased Damage taken from Projectile Hits	0	projectile_damage_taken_+%
projectile_daze_chance_%_vs_enemies_further_than_6m	{0}% chance to inflict Daze with Hits against Enemies further than 6m	0	projectile_daze_chance_%_vs_enemies_further_than_6m
projectile_freeze_chance_%	Projectiles have {0}% chance to Freeze	0	projectile_freeze_chance_%
projectile_ground_effect_duration	Ground effects last {0} seconds	0	projectile_ground_effect_duration
projectile_hit_damage_stun_multiplier_+%	{0}% increased Projectile Stun Buildup	0	projectile_hit_damage_stun_multiplier_+%
projectile_number_to_split	Projectiles Split towards {0:+d} targets	0	projectile_number_to_split
projectile_only_collide_with_wet_targets	Projectiles can only collide with Drenched targets	0	projectile_only_collide_with_wet_targets
projectile_randomly_fork_chain_or_pierce	Projectiles fired by Supported Skills Fork, Chain an additional time, or Pierce an additional time at random	0	projectile_randomly_fork_chain_or_pierce
projectile_return_%_chance	Projectiles have {1}% chance to Return to you	1	projectiles_return,projectile_return_%_chance
projectile_shock_chance_%	Projectiles have {0}% chance to Shock	0	projectile_shock_chance_%
projectile_skill_gem_level_+	{0:+d} to Level of all Projectile Skills	0	projectile_skill_gem_level_+
projectile_speed_+%	{0}% increased Projectile Speed	0	projectile_speed_+%
projectile_speed_+%_in_sand_stance	{0}% increased Projectile Speed while in Sand Stance	0	projectile_speed_+%_in_sand_stance
projectile_speed_+%_per_frenzy_charge	{0}% increased Projectile Speed per Frenzy Charge	0	projectile_speed_+%_per_frenzy_charge
projectile_speed_+%_with_crossbow_skills	{0}% increased Bolt Speed	0	projectile_speed_+%_with_crossbow_skills
projectile_speed_+%_with_daggers	{0}% increased Projectile Speed while wielding a Dagger	0	projectile_speed_+%_with_daggers
projectile_speed_additive_modifiers_also_apply_to_projectile_damage	Increases and reductions to Projectile speed also apply to Projectile Damage with Supported Skills	0	projectile_speed_additive_modifiers_also_apply_to_projectile_damage
projectile_spell_cooldown_modifier_ms	Projectile Spells have {0:+d} seconds to Cooldown	0	projectile_spell_cooldown_modifier_ms
projectile_weakness_curse_effect_+%	Sniper's Mark has {0}% increased Curse Effect	0	projectile_weakness_curse_effect_+%
projectile_weakness_duration_+%	Sniper's Mark has {0}% increased Duration	0	projectile_weakness_duration_+%
projectiles_always_pierce_you	Enemy Projectiles Pierce you	0	projectiles_always_pierce_you
projectiles_can_shotgun	Multiple Projectiles can hit the same target	0	projectiles_can_shotgun
projectiles_can_split_at_end_of_range	Projectiles can Split without hitting a target	0	projectiles_can_split_at_end_of_range,projectiles_can_split_from_terrain
projectiles_can_split_from_terrain	Projectiles can Split without hitting a target	1	projectiles_can_split_at_end_of_range,projectiles_can_split_from_terrain
projectiles_cannot_chain	Cannot Chain	0	base_projectiles_cannot_chain
projectiles_cannot_fork	Projectiles cannot Fork	0	projectiles_cannot_fork
projectiles_cannot_split	Projectiles cannot Split	0	projectiles_cannot_split
projectiles_crit_chance_+%_for_each_time_they_have_pierced	Projectiles have {0}% increased Critical Hit chance for each time they have Pierced	0	projectiles_crit_chance_+%_for_each_time_they_have_pierced
projectiles_fork	Projectiles Fork	0	projectiles_fork
projectiles_fork_chance_%_if_youve_dealt_melee_hit_recently	Projectiles have {0}% chance to Fork if you've dealt a Melee Hit in the past eight seconds	0	projectiles_fork_chance_%_if_youve_dealt_melee_hit_recently
projectiles_fork_when_passing_a_flame_wall	Projectiles Fork when they pass through a Flame Wall	0	projectiles_fork_when_passing_a_flame_wall
projectiles_from_spells_cannot_pierce	Projectiles from Spells cannot Pierce	0	projectiles_from_spells_cannot_pierce
projectiles_from_spells_fork	Projectiles from Spells Fork	0	projectiles_from_spells_fork
projectiles_nova	Supported Skills fire Projectiles in a circle	0	projectiles_nova
projectiles_pierce_1_additional_target_per_10_stat_value	Projectiles Pierce an additional Target	0	projectiles_pierce_1_additional_target_per_10_stat_value
projectiles_pierce_1_additional_target_per_15_stat_value	Projectiles Pierce an additional Target	0	projectiles_pierce_1_additional_target_per_15_stat_value
projectiles_pierce_all_nearby_targets	Projectiles Pierce all nearby Targets	0	projectiles_pierce_all_nearby_targets
projectiles_pierce_all_targets_in_x_range	Projectiles from Supported Skills Pierce all Targets within {0} units	0	projectiles_pierce_all_targets_in_x_range
projectiles_pierce_enemies_with_fully_broken_armour	Projectiles have a {0}% chance to Pierce enemies with Fully Broken Armour	0	projectiles_pierce_enemies_with_fully_broken_armour
projectiles_pierce_while_phasing	Projectiles Pierce all Targets while you have Phasing	0	projectiles_pierce_while_phasing
projectiles_pierce_x_additional_targets_while_you_have_phasing	Projectiles Pierce an additional Target while you have Phasing	0	projectiles_pierce_x_additional_targets_while_you_have_phasing
projectiles_rain	Supported Skills fire an Arrow upwards which then hits the Ground	0	projectiles_rain
projectiles_return	Projectiles have {1}% chance to Return to you	0	projectiles_return,projectile_return_%_chance
projectiles_spiral	DNT-UNUSED Supported Skills fire Projectiles in a spiral	0	projectiles_spiral
protective_link_duration_+%	{0}% increased Protective Link Duration	0	protective_link_duration_+%
puncture_and_ensnaring_arrow_enemies_explode_on_death_by_attack_for_10%_life_as_physical_damage_chance_%	Enemies you Kill with Puncture or Ensnaring Arrow Hits Explode, dealing 10% of their Life as Physical Damage	0	puncture_and_ensnaring_arrow_enemies_explode_on_death_by_attack_for_10%_life_as_physical_damage_chance_%
puncture_damage_+%	{0}% increased Puncture Damage	0	puncture_damage_+%
puncture_duration_+%	{0}% increased Puncture Duration	0	puncture_duration_+%
puncture_maim_on_hit_%_chance	{0}% Chance for Puncture to Maim on hit	0	puncture_maim_on_hit_%_chance
punishment_curse_effect_+%	{0}% increased Punishment Curse Effect	0	punishment_curse_effect_+%
punishment_duration_+%	{0}% increased Punishment Duration	0	punishment_duration_+%
punishment_ignores_hexproof	Punishment can affect Hexproof Enemies	0	punishment_ignores_hexproof
punishment_no_reservation	Punishment has no Reservation if Cast as an Aura	0	punishment_no_reservation
puppet_master_does_not_expire_while_you_have_archon_of_undeath	Puppet Master does not expire while you have Archon of Undeath	0	puppet_master_does_not_expire_while_you_have_archon_of_undeath
puppet_master_duration_+%	{0}% increased Duration of each Puppet Master stack	0	puppet_master_duration_+%
puppet_master_duration_ms	Feeding Frenzy lasts {0} second	0	puppet_master_duration_ms
puppet_master_effect_+%	{0}% increased Effect of Puppet Master	0	puppet_master_effect_+%
purge_damage_+%	Wave of Conviction deals {0}% increased Damage	0	purge_damage_+%
purge_duration_+%	Wave of Conviction has {0}% increased Duration	0	purge_duration_+%
purge_expose_resist_%_matching_highest_element_damage	Wave of Conviction's Exposure lowers Total Elemental Resistance by an additional {0}%	0	purge_expose_resist_%_matching_highest_element_damage
purifying_flame_%_chance_to_create_consecrated_ground_around_you	Purifying Flame also creates Consecrated Ground around you	0	purifying_flame_%_chance_to_create_consecrated_ground_around_you
purity_of_elements_aura_effect_+%	Purity of Elements has {0}% increased Aura Effect	0	purity_of_elements_aura_effect_+%
purity_of_elements_mana_reservation_+%	Purity of Elements has {0}% increased Reservation	0	purity_of_elements_mana_reservation_+%
purity_of_elements_mana_reservation_efficiency_+%	Purity of Elements has {0}% increased Mana Reservation Efficiency	0	purity_of_elements_mana_reservation_efficiency_+%
purity_of_elements_mana_reservation_efficiency_-2%_per_1	Purity of Elements has {0}% reduced Mana Reservation Efficiency	0	purity_of_elements_mana_reservation_efficiency_-2%_per_1
purity_of_elements_reserves_no_mana	Purity of Elements has no Reservation	0	purity_of_elements_reserves_no_mana
purity_of_fire_aura_effect_+%	Purity of Fire has {0}% increased Aura Effect	0	purity_of_fire_aura_effect_+%
purity_of_fire_mana_reservation_+%	Purity of Fire has {0}% increased Reservation	0	purity_of_fire_mana_reservation_+%
purity_of_fire_mana_reservation_efficiency_+%	Purity of Fire has {0}% increased Mana Reservation Efficiency	0	purity_of_fire_mana_reservation_efficiency_+%
purity_of_fire_mana_reservation_efficiency_-2%_per_1	Purity of Fire has {0}% reduced Mana Reservation Efficiency	0	purity_of_fire_mana_reservation_efficiency_-2%_per_1
purity_of_fire_reserves_no_mana	Purity of Fire has no Reservation	0	purity_of_fire_reserves_no_mana
purity_of_ice_aura_effect_+%	Purity of Ice has {0}% increased Aura Effect	0	purity_of_ice_aura_effect_+%
purity_of_ice_mana_reservation_+%	Purity of Ice has {0}% increased Reservation	0	purity_of_ice_mana_reservation_+%
purity_of_ice_mana_reservation_efficiency_+%	Purity of Ice has {0}% increased Mana Reservation Efficiency	0	purity_of_ice_mana_reservation_efficiency_+%
purity_of_ice_mana_reservation_efficiency_-2%_per_1	Purity of Ice has {0}% reduced Mana Reservation Efficiency	0	purity_of_ice_mana_reservation_efficiency_-2%_per_1
purity_of_ice_reserves_no_mana	Purity of Ice has no Reservation	0	purity_of_ice_reserves_no_mana
purity_of_lightning_aura_effect_+%	Purity of Lightning has {0}% increased Aura Effect	0	purity_of_lightning_aura_effect_+%
purity_of_lightning_mana_reservation_+%	Purity of Lightning has {0}% increased Reservation	0	purity_of_lightning_mana_reservation_+%
purity_of_lightning_mana_reservation_efficiency_+%	Purity of Lightning has {0}% increased Mana Reservation Efficiency	0	purity_of_lightning_mana_reservation_efficiency_+%
purity_of_lightning_mana_reservation_efficiency_-2%_per_1	Purity of Lightning has {0}% reduced Mana Reservation Efficiency	0	purity_of_lightning_mana_reservation_efficiency_-2%_per_1
purity_of_lightning_reserves_no_mana	Purity of Lightning has no Reservation	0	purity_of_lightning_reserves_no_mana
pustules_grow_as_though_dealing_X_poison_damage_per_minute_when_wet	Overgrown Pustules grow as though dealt {0} Poison damage per second	0	pustules_grow_as_though_dealing_X_poison_damage_per_minute_when_wet
quake_slam_fully_charged_explosion_damage_+%_final	Aftershock deals {0}% more Damage with Hits	0	quake_slam_fully_charged_explosion_damage_+%_final
quality_display_active_skill_base_area_of_effect_radius_is_gem	Socketed Skills have {0:+d} metres to base radius	1	active_skill_base_area_of_effect_radius,quality_display_active_skill_base_area_of_effect_radius_is_gem
quality_display_active_skill_base_secondary_area_of_effect_radius_is_gem	Wave width is {0:+d} metre	1	active_skill_base_secondary_area_of_effect_radius,quality_display_active_skill_base_secondary_area_of_effect_radius_is_gem
quality_display_active_skill_damage_+%_final_vs_immobilised_enemies_is_gem	More damage against Immobilised enemies@{0}%	1	active_skill_damage_+%_final_vs_immobilised_enemies,quality_display_active_skill_damage_+%_final_vs_immobilised_enemies_is_gem
quality_display_active_skill_ground_effect_area_of_effect_+%_final_per_second_max_is_gem	Gains {0:+d}% more Radius per second, up to a maximum of {1:+d}%	2	active_skill_ground_effect_area_of_effect_+%_final_per_second,active_skill_ground_effect_area_of_effect_+%_final_per_second_max,quality_display_active_skill_ground_effect_area_of_effect_+%_final_per_second_max_is_gem
quality_display_active_skill_pins_as_though_dealt_damage_+%_final_is_gem	Pin buildup modifier@{0}%	1	active_skill_pins_as_though_dealt_damage_+%_final,quality_display_active_skill_pins_as_though_dealt_damage_+%_final_is_gem
quality_display_active_skill_required_number_of_combo_stacks_is_gem	Requires {0} fewer Combo to use	1	active_skill_required_number_of_combo_stacks,quality_display_active_skill_required_number_of_combo_stacks_is_gem
quality_display_active_skill_returning_damage_is_gem	Returning Projectiles deal {0}% more Damage with Hits	1	active_skill_returning_projectile_damage_+%_final,quality_display_active_skill_returning_damage_is_gem
quality_display_arsonist_is_gem	Deals additional Fire damage equal to {0:+d}% of Minion's maximum Life	1	arsonist_destructive_link_%_of_life_as_fire_damage,quality_display_arsonist_is_gem
quality_display_barrage_is_gem	Repeats deal {0:+d}% more Damage	1	empower_barrage_damage_-%_final_with_repeated_projectiles,quality_display_barrage_is_gem
quality_display_base_number_of_crossbow_bolts_is_gem	Loads an additional bolt	1	base_number_of_crossbow_bolts,quality_display_base_number_of_crossbow_bolts_is_gem
quality_display_base_number_of_projectiles_is_gem	Fires {0:+d} Projectiles	2	base_number_of_projectiles,skill_can_fire_arrows,quality_display_base_number_of_projectiles_is_gem
quality_display_base_skill_effect_duration_is_gem	{0:+d} second to Corrupted Blood duration	1	base_skill_effect_duration,quality_display_base_skill_effect_duration_is_gem
quality_display_base_totem_duration_is_gem	{0:+d} second to Totem duration	1	base_totem_duration,quality_display_base_totem_duration_is_gem
quality_display_contagion_is_gem	More Damage per spread (max)@{0}% ({1}%)	2	contagion_spread_magnitude_+%_final,contagion_maximum_spread_magnitude_+%_final,quality_display_contagion_is_gem
quality_display_earthquake_is_gem	{0:+d} to Jagged Ground patch Limit	1	base_number_of_earthquakes_allowed,quality_display_earthquake_is_gem
quality_display_earthshatter_is_gem	{0:+d} Limit to Spikes	1	spike_slam_max_spikes,quality_display_earthshatter_is_gem
quality_display_ember_fusilade_is_gem	More damage per previous Ember fired@{0}%	1	ember_fusillade_damage_+%_final_per_ember_fired,quality_display_ember_fusilade_is_gem
quality_display_exsanguinate_beam_targets_is_gem	Tendrils fired@{0}	1	blood_tendrils_beam_count,quality_display_exsanguinate_beam_targets_is_gem
quality_display_freezing_mark_is_gem	Marked enemy more Freeze buildup@{0}%	1	freezing_mark_hit_damage_freeze_multiplier_+%_final,quality_display_freezing_mark_is_gem
quality_display_herald_of_ash_burning_%_overkill_damage_per_minute_is_gem	An additional {0:+d}% of Overkill damage contributes to base Ignite damage	1	herald_of_ash_burning_%_overkill_damage_per_minute,quality_display_herald_of_ash_burning_%_overkill_damage_per_minute_is_gem
quality_display_herald_of_blood_is_gem	Deals {0:+d}% of exploded enemy's Blood Loss\nas unscalable Physical Attack Damage	1	skill_herald_bleeding_enemies_explode_for_%_blood_loss_as_unscalable_physical_damage,quality_display_herald_of_blood_is_gem
quality_display_ice_crash_is_gem	Third Stage deals {0}% more Damage	1	ice_crash_third_hit_damage_+%_final,quality_display_ice_crash_is_gem
quality_display_immortal_call_is_gem	{0}% more Physical Damage taken per Endurance Charge removed	1	mortal_call_physical_damage_taken_per_endurance_charge_consumed_final_permyriad,quality_display_immortal_call_is_gem
quality_display_incinerate_is_gem_hit	Final wave deals {0}% more Damage with Hits	1	expanding_fire_cone_release_hit_damage_+%_final,quality_display_incinerate_is_gem_hit
quality_display_infernal_cry_is_gem	Empowered Attack Damage as Fire per 5 Power (max)@{0}% ({1}%)	2	infernal_cry_exerted_attack_all_damage_%_to_gain_as_fire_per_5_power_up_to_cap%,infernal_cry_exerted_attack_all_damage_%_to_gain_as_fire_cap%,quality_display_infernal_cry_is_gem
